claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud
3826,44,M,0.0,83,78345,1,1,Own,80042,9/3/2015,Thursday,Parking Lot,1,0.0,13,Online,0,4562.7,1,Compact,57821.35449893993,blue,36257.92172,0
6643,48,F,0.0,70,36927,1,1,Rent,80005,3/8/2015,Sunday,Local,10,1.0,97,Phone,1,2205.14,1,Large,15000.0,gray,13457.2819,0
27918,38,M,1.0,61,30447,1,1,Own,80103,7/17/2016,Sunday,Local,0,0.0,98,Broker,0,2412.83,6,Large,15000.0,gray,37373.64155,0
12992,28,M,1.0,82,44201,1,1,Own,80105,1/15/2015,Thursday,Parking Lot,0,0.0,19,Online,0,0.0,3,Compact,52910.67877844494,gray,25369.8153,0
18331,41,M,1.0,80,87188,0,0,Own,20109,9/30/2016,Friday,Local,0,1.0,97,Broker,0,3374.84,1,Compact,15000.0,other,35089.12504,0
20879,46,F,1.0,78,100883,1,1,Rent,50025,7/3/2016,Sunday,Highway,12,0.0,8,Broker,0,0.0,1,Medium,19003.322867650622,gray,26278.38582,0
26236,37,M,1.0,55,63253,1,0,Rent,15010,5/2/2015,Saturday,Parking Lot,5,0.0,43,Phone,0,0.0,8,Medium,15000.0,silver,35323.97844,0
13528,37,F,1.0,68,46814,0,1,Rent,80018,12/13/2015,Sunday,Local,15,0.0,71,Broker,0,0.0,4,Medium,15000.0,white,7820.473254,0
24510,53,F,1.0,97,102475,1,0,Rent,15012,9/23/2016,Friday,Local,13,0.0,50,Broker,0,0.0,1,Compact,17364.871840788033,silver,8237.201753,1
7270,31,F,1.0,88,56410,0,1,Rent,80025,7/12/2015,Sunday,Local,23,0.0,100,Phone,1,0.0,1,Compact,50434.28697124116,red,35341.15941,1
26531,40,M,1.0,54,46230,1,1,Rent,50005,3/10/2016,Thursday,Parking Lot,9,0.0,15,Phone,1,0.0,4,Medium,15000.0,black,26570.35668,0
7930,46,F,1.0,73,99624,1,1,Own,15020,10/11/2015,Sunday,Parking Lot,8,0.0,99,Phone,0,2449.94,17,Compact,25177.36341367904,blue,64956.16936,0
12983,38,F,1.0,96,118151,1,0,Rent,80104,10/17/2016,Monday,Local,7,0.0,22,Broker,1,0.0,1,Large,15000.0,gray,23948.39516,0
7167,54,M,1.0,71,118812,1,0,Own,20132,6/13/2016,Monday,Parking Lot,0,1.0,72,Broker,1,0.0,1,Large,15000.0,silver,24842.4031,0
12870,47,F,1.0,67,97667,1,1,Own,50021,10/15/2016,Saturday,Local,0,1.0,1,Online,1,8488.42,1,Medium,15000.0,white,15778.30773,0
23348,43,M,1.0,86,37301,0,1,Own,20141,10/8/2015,Thursday,Parking Lot,0,0.0,66,Broker,1,0.0,1,Medium,77307.04405232379,white,22086.07874,0
5868,63,M,1.0,51,88422,1,0,Own,15025,12/4/2015,Friday,Highway,0,0.0,99,Broker,1,0.0,1,Medium,93104.63716105856,gray,11088.08228,0
4762,34,F,1.0,65,105497,1,1,Own,50052,10/4/2016,Tuesday,Local,9,0.0,82,Broker,0,0.0,3,Medium,58120.81155915975,red,48293.39842,0
883,24,F,1.0,80,89677,1,1,Own,20149,3/5/2015,Thursday,Local,28,0.0,0,Broker,0,0.0,1,Compact,15000.0,black,16011.90041,0
13894,34,M,0.0,92,93845,1,1,Own,85068,1/8/2015,Thursday,Highway,0,0.0,24,Broker,1,3500.59,4,Medium,15000.0,red,30537.271760000003,0
28095,42,F,0.0,92,46742,0,1,Rent,80037,6/17/2016,Friday,Local,0,0.0,23,Broker,0,0.0,5,Medium,71617.8718044226,red,39188.39099,1
558,52,M,1.0,78,89286,1,0,Rent,15021,5/23/2015,Saturday,Local,0,0.0,3,Broker,0,0.0,6,Large,15000.0,gray,19772.86996,0
1961,41,F,1.0,53,52054,1,1,Own,85077,11/26/2016,Saturday,Local,0,1.0,1,Broker,0,0.0,5,Large,15000.0,blue,22464.85989,0
13332,52,F,1.0,72,59452,1,0,Own,50054,1/18/2015,Sunday,Highway,2,0.0,62,Phone,1,2924.49,1,Medium,52326.041670238665,white,9585.306488,0
1208,59,F,1.0,91,86383,1,1,Rent,15005,1/21/2015,Wednesday,Highway,5,0.0,100,Broker,1,0.0,1,Large,15000.0,blue,21388.68497,0
25553,49,M,0.0,36,103121,1,0,Own,85073,9/20/2016,Tuesday,Parking Lot,5,1.0,51,Broker,0,0.0,1,Compact,15000.0,red,32931.78342,0
7685,34,M,1.0,66,59002,0,0,Own,50011,4/10/2016,Sunday,Local,0,1.0,0,Broker,1,4806.53,1,Large,49517.95575987292,black,14618.62991,1
16860,51,F,0.0,92,102461,0,0,Own,80017,11/20/2016,Sunday,Local,10,1.0,21,Phone,1,8860.44,5,Compact,15000.0,blue,13021.90974,0
22923,54,F,1.0,59,79520,1,0,Own,50021,1/26/2016,Tuesday,Parking Lot,8,0.0,18,Online,1,0.0,15,Compact,15000.0,silver,10484.59554,0
12022,46,F,1.0,87,38786,1,1,Rent,50022,8/18/2016,Thursday,Local,1,0.0,64,Broker,1,0.0,9,Compact,61844.05840128916,black,6637.39708,0
10486,37,M,0.0,60,50352,1,0,Own,50009,10/3/2015,Saturday,Parking Lot,9,0.0,44,Broker,1,0.0,6,Compact,127954.3603416592,red,17951.27521,0
19596,24,F,1.0,97,51050,1,1,Rent,15003,12/12/2015,Saturday,Parking Lot,0,0.0,4,Phone,1,0.0,4,Large,26386.16053020292,gray,29878.73122,0
3631,42,F,0.0,52,111298,1,1,Rent,80006,12/29/2016,Thursday,Local,10,0.0,20,Broker,1,0.0,1,Compact,17135.207626491454,red,35685.50642,0
1709,56,F,0.0,62,34927,1,1,Rent,85077,5/26/2016,Thursday,Parking Lot,0,0.0,89,Phone,1,0.0,1,Compact,15000.0,gray,34308.61129,0
24843,44,M,0.0,81,47448,1,1,Rent,50040,8/19/2015,Wednesday,Local,0,0.0,26,Phone,0,0.0,1,Compact,15000.0,gray,15955.07703,0
1141,42,M,0.0,78,90927,1,0,Own,80002,4/24/2016,Sunday,Highway,15,0.0,13,Online,1,4583.01,1,Compact,15000.0,silver,40008.38173,0
19547,52,F,0.0,88,78237,1,1,Rent,85064,4/2/2015,Thursday,Highway,7,1.0,99,Broker,1,120.17,1,Large,15000.0,other,11585.2343,0
6208,32,M,1.0,85,44253,1,0,Own,50056,9/29/2016,Thursday,Local,0,1.0,100,Phone,1,3793.8,1,Large,16418.62280656678,silver,32719.57726,0
27537,44,M,1.0,84,115067,1,0,Own,20130,6/6/2016,Monday,Parking Lot,0,0.0,85,Broker,1,0.0,1,Medium,52677.41068537804,white,15239.79073,0
20115,61,F,0.0,63,64419,1,0,Rent,50021,8/26/2016,Friday,Local,8,0.0,97,Phone,1,516.27,5,Compact,15000.0,blue,7934.241618000001,0
26397,41,F,1.0,69,86885,1,1,Rent,15056,5/29/2015,Friday,Highway,1,0.0,98,Broker,0,3182.21,4,Compact,16294.071049295972,white,60869.477770000005,0
2661,45,F,0.0,86,90750,1,0,Own,50039,6/3/2015,Wednesday,Parking Lot,0,0.0,0,Online,1,0.0,2,Compact,20986.71438510111,white,11908.65165,0
25233,42,F,0.0,55,118294,1,0,Rent,80022,4/23/2016,Saturday,Local,3,1.0,69,Phone,1,2180.29,11,Compact,15000.0,silver,7561.864654999999,0
14853,59,M,1.0,79,105745,1,0,Rent,15001,3/20/2015,Friday,Highway,1,0.0,0,Broker,1,0.0,7,Medium,35522.70406096122,silver,15334.93765,0
1308,50,F,1.0,73,37888,0,1,Rent,50055,5/9/2016,Monday,Local,2,0.0,94,Broker,1,211.68,11,Compact,59939.52827011635,black,22588.16635,0
18952,66,M,1.0,84,96757,1,1,Rent,15056,9/24/2015,Thursday,Highway,1,0.0,64,Broker,0,0.0,1,Compact,15000.0,blue,18786.44783,0
16213,24,F,0.0,83,106798,1,1,Own,50011,7/28/2016,Thursday,Local,12,1.0,0,Online,0,3014.38,4,Large,31523.41710173464,black,34638.62989,0
25575,28,M,1.0,40,76709,0,1,Rent,85060,8/20/2016,Saturday,Local,0,0.0,4,Online,1,10042.5,6,Medium,25845.436267417823,white,30710.27157,1
12453,26,F,1.0,73,119626,1,0,Rent,80021,6/22/2016,Wednesday,Local,1,0.0,53,Online,0,0.0,2,Medium,15000.0,silver,26485.22464,0
19219,62,M,1.0,98,83778,1,1,Own,20146,11/18/2015,Wednesday,Parking Lot,0,1.0,7,Phone,1,0.0,1,Compact,15000.0,silver,32044.8846,0
6906,49,M,1.0,92,38682,0,1,Own,15012,4/3/2015,Friday,Local,7,0.0,50,Broker,1,4484.01,1,Medium,39917.17998579753,silver,45332.37283,0
11928,30,M,1.0,82,43611,1,1,Own,15024,4/17/2015,Friday,Local,0,1.0,14,Broker,1,0.0,1,Medium,15000.0,blue,38257.12643,0
14073,28,M,1.0,79,33896,0,1,Rent,15059,10/13/2015,Tuesday,Parking Lot,0,1.0,78,Broker,0,0.0,1,Medium,21383.86249853912,gray,11385.44021,0
9430,45,M,0.0,53,115914,0,0,Own,80103,10/13/2016,Thursday,Highway,0,0.0,0,Broker,1,0.0,1,Compact,16823.365065939382,white,50750.79328,0
2152,32,F,1.0,84,34582,0,1,Rent,80005,8/19/2015,Wednesday,Parking Lot,15,1.0,73,Broker,0,5185.17,1,Compact,20030.58725433444,blue,17431.417390000002,0
24402,42,F,0.0,69,65957,1,1,Rent,15052,9/2/2015,Wednesday,Local,8,0.0,90,Online,1,4968.08,1,Large,15000.0,blue,20912.254780000003,1
20220,42,M,1.0,38,39333,1,1,Rent,85053,7/22/2015,Wednesday,Local,0,1.0,12,Broker,1,0.0,1,Large,19290.509069328,white,26877.63242,0
29545,35,F,1.0,73,35991,0,0,Rent,20134,4/13/2015,Monday,Local,13,0.0,94,Phone,1,1535.62,2,Medium,31248.92292921477,white,17144.54196,0
22801,44,F,0.0,69,89354,0,1,Rent,50021,1/28/2016,Thursday,Parking Lot,4,0.0,49,Phone,0,215.28,1,Large,40412.66887043374,white,15046.74579,0
27204,34,F,1.0,83,111218,1,0,Rent,85071,4/23/2015,Thursday,Highway,0,0.0,18,Broker,0,0.0,1,Compact,50546.16529343171,blue,24663.60204,0
13284,39,F,1.0,77,76156,1,0,Own,50034,12/10/2015,Thursday,Local,0,0.0,1,Phone,1,8541.5,2,Medium,65101.0963089281,other,23525.50659,0
25711,63,F,1.0,79,71893,1,0,Own,15012,2/9/2016,Tuesday,Local,0,0.0,46,Broker,1,0.0,1,Large,69529.26940472136,other,34473.43292,0
5005,73,M,1.0,83,113885,1,1,Own,15006,10/17/2016,Monday,Local,6,0.0,100,Broker,1,0.0,1,Large,49587.93882122662,red,16459.874659999998,0
23011,44,M,1.0,60,108179,1,1,Own,85019,1/31/2016,Sunday,Parking Lot,10,0.0,53,Broker,1,0.0,1,Compact,15000.0,blue,37993.7357,0
15997,70,F,1.0,82,34407,1,1,Own,80005,3/14/2016,Monday,Local,0,0.0,4,Phone,1,6011.75,1,Large,15000.0,other,9946.167211,0
1628,41,M,0.0,67,114537,1,1,Rent,85051,7/9/2016,Saturday,Local,5,1.0,97,Phone,1,176.41,9,Large,74924.98996037521,blue,30720.81331,0
19841,59,M,1.0,70,77209,1,1,Own,50052,2/2/2015,Monday,Local,1,1.0,76,Phone,1,2469.16,4,Compact,15000.0,white,12102.28466,0
9715,50,F,1.0,84,60060,1,1,Rent,50025,9/28/2016,Wednesday,Local,8,0.0,9,Broker,1,1298.33,2,Compact,45578.1490918343,black,39344.47624,1
21316,43,M,1.0,54,123054,1,0,Own,85044,7/11/2016,Monday,Local,10,0.0,0,Phone,1,1603.05,7,Compact,15000.0,gray,31630.02877,0
359,39,M,1.0,82,33236,0,0,Own,15005,2/6/2016,Saturday,Highway,4,1.0,83,Broker,0,0.0,1,Large,44670.3513034018,gray,11507.70256,0
139,70,M,0.0,88,79786,1,0,Own,50021,2/14/2015,Saturday,Parking Lot,0,0.0,3,Online,0,0.0,1,Compact,26331.241567340105,blue,17208.23615,0
8492,42,F,0.0,56,68043,1,1,Rent,20160,9/11/2016,Sunday,Parking Lot,0,0.0,48,Online,1,0.0,7,Medium,46195.42734638789,black,12087.96853,1
16767,62,F,1.0,61,74475,1,1,Own,50036,5/18/2016,Wednesday,Local,3,0.0,92,Broker,0,0.0,6,Medium,15000.0,white,16099.41164,0
11182,41,F,1.0,69,64317,1,1,Own,50058,10/15/2015,Thursday,Highway,3,1.0,20,Broker,0,0.0,1,Large,15000.0,black,19007.00212,0
341,57,F,1.0,86,93644,1,1,Rent,85062,10/1/2015,Thursday,Local,0,0.0,60,Broker,1,0.0,1,Compact,15914.742052019645,red,18460.04211,0
4858,45,M,0.0,68,92224,0,1,Own,50026,2/6/2015,Friday,Parking Lot,26,0.0,91,Phone,1,0.0,1,Medium,51131.57844752001,gray,32322.68665,1
28943,43,F,1.0,85,114034,1,1,Rent,50011,10/31/2015,Saturday,Highway,0,0.0,61,Broker,1,0.0,1,Medium,26867.61976382457,red,29891.28006,1
17824,44,M,1.0,87,113755,1,0,Rent,85045,3/1/2016,Tuesday,Local,0,0.0,11,Broker,0,3347.9,1,Medium,15000.0,blue,10649.45508,0
9570,47,F,1.0,85,48107,0,0,Own,15006,3/12/2015,Thursday,Highway,0,0.0,37,Phone,1,0.0,2,Large,23926.270440402383,gray,20222.71374,0
13866,40,F,1.0,62,77476,1,1,Own,20102,5/1/2015,Friday,Local,0,0.0,14,Broker,1,0.0,7,Compact,91326.33472082304,white,43796.98288,0
17331,31,M,0.0,94,60593,1,0,Own,50031,5/24/2016,Tuesday,Local,22,0.0,8,Broker,0,1907.53,2,Medium,43174.2150713531,blue,38577.38172,0
10583,35,F,0.0,87,60348,1,1,Rent,85083,2/24/2015,Tuesday,Local,11,0.0,97,Phone,1,0.0,5,Medium,15000.0,silver,20230.83462,1
5499,26,M,1.0,85,108887,0,1,Rent,80018,5/5/2015,Tuesday,Parking Lot,20,0.0,36,Online,1,1435.04,7,Compact,33954.14289859454,black,48587.0532,0
21301,31,M,1.0,88,82086,1,0,Own,85036,2/3/2016,Wednesday,Local,15,1.0,23,Broker,0,0.0,1,Medium,15000.0,other,3594.284842,0
8557,48,M,1.0,77,52053,1,1,Own,50005,5/4/2015,Monday,Highway,0,0.0,0,Phone,1,0.0,10,Compact,26327.17988742118,gray,10342.29072,0
10914,49,M,1.0,86,75359,1,1,Own,15038,2/19/2016,Friday,Highway,0,0.0,25,Broker,0,0.0,1,Large,15000.0,white,26123.35223,0
1933,38,F,0.0,91,98175,1,0,Own,85061,4/30/2016,Saturday,Parking Lot,1,0.0,32,Broker,1,0.0,1,Large,46253.37342704698,gray,44774.68486,0
2353,73,M,0.0,91,81053,1,0,Rent,85064,4/8/2015,Wednesday,Parking Lot,0,0.0,28,Broker,1,10860.21,2,Medium,58978.42977134998,silver,37520.84907,0
15849,40,F,1.0,96,75291,1,0,Own,20122,10/10/2016,Monday,Local,5,0.0,83,Phone,0,7111.69,1,Large,46188.56525590593,other,25522.97398,1
3237,53,M,1.0,94,99836,1,1,Own,50008,1/26/2016,Tuesday,Highway,0,0.0,27,Phone,0,5070.32,4,Large,47968.08614291741,black,8741.556869,0
12356,33,F,1.0,89,63540,1,0,Rent,85019,11/24/2016,Thursday,Local,0,1.0,50,Phone,1,8579.32,11,Medium,15000.0,white,23020.08074,0
9494,35,F,1.0,84,58420,0,0,Own,50042,2/23/2016,Tuesday,Parking Lot,2,0.0,88,Phone,1,0.0,1,Compact,15000.0,white,18284.04319,1
27297,23,M,0.0,77,34001,1,0,Own,15019,2/7/2016,Sunday,Highway,0,0.0,55,Phone,0,0.0,12,Compact,45146.38667667715,gray,20182.66,0
3808,41,F,0.0,80,42080,1,0,Rent,85072,6/12/2016,Sunday,Local,0,1.0,4,Broker,1,3574.29,9,Medium,15000.0,black,13458.68865,1
1937,46,F,0.0,80,63752,0,0,Rent,15053,1/6/2015,Tuesday,Highway,6,0.0,50,Broker,0,453.01,1,Compact,15000.0,red,10655.3174,0
5620,61,F,1.0,65,61182,1,1,Rent,15030,3/6/2015,Friday,Parking Lot,8,0.0,62,Broker,0,0.0,1,Compact,24307.69722946663,gray,11496.52239,0
14974,26,M,0.0,96,37664,0,1,Rent,50039,3/5/2015,Thursday,Local,0,0.0,84,Online,1,6759.21,1,Compact,29646.902533082863,blue,20585.12482,0
20539,40,M,0.0,80,85052,1,1,Own,20132,1/17/2015,Saturday,Parking Lot,0,0.0,58,Phone,1,4732.44,1,Compact,23458.741234792637,gray,28791.09227,0
25373,28,M,1.0,87,84241,0,1,Rent,80023,8/29/2015,Saturday,Parking Lot,2,0.0,98,Phone,1,3845.84,1,Compact,15000.0,blue,30818.77679,0
18801,53,F,1.0,88,108446,1,0,Own,50026,8/2/2015,Sunday,Highway,14,0.0,49,Broker,1,0.0,8,Medium,15000.0,white,13488.64996,0
26270,67,M,1.0,81,96263,0,1,Rent,20110,1/3/2016,Sunday,Highway,0,0.0,0,Broker,0,0.0,1,Medium,42490.139807146224,other,36493.995930000005,0
6140,28,F,1.0,88,84949,1,1,Own,80019,2/13/2015,Friday,Parking Lot,10,0.0,49,Phone,1,0.0,1,Medium,80530.3782603455,blue,45486.6689,0
786,37,F,1.0,64,55615,1,0,Own,15014,4/7/2016,Thursday,Local,0,0.0,16,Broker,1,0.0,9,Medium,15000.0,white,8227.361212,0
23174,50,M,1.0,89,119819,1,1,Own,15012,2/21/2015,Saturday,Parking Lot,2,0.0,58,Broker,0,3470.8,4,Medium,46940.64068258735,gray,35269.94824,0
8037,38,F,1.0,68,117040,1,0,Own,50043,8/19/2015,Wednesday,Local,1,1.0,11,Broker,1,0.0,1,Medium,33157.206028161694,other,18396.83764,0
8316,54,F,1.0,79,115326,0,1,Rent,20151,1/6/2015,Tuesday,Parking Lot,0,0.0,51,Broker,0,0.0,2,Medium,28313.752386521177,black,22915.85692,0
29195,54,M,1.0,80,47405,1,0,Rent,20144,4/14/2016,Thursday,Parking Lot,0,0.0,100,Broker,1,0.0,1,Medium,15000.0,gray,15382.13562,0
22053,44,M,1.0,74,44253,1,1,Rent,85071,1/2/2016,Saturday,Highway,0,0.0,31,Phone,1,4743.24,1,Medium,50931.10736202071,white,70860.34567000001,0
18557,32,M,1.0,64,99412,1,1,Own,50035,6/17/2015,Wednesday,Local,0,1.0,18,Broker,0,0.0,1,Medium,65919.07960654223,white,19073.74641,0
2170,47,F,1.0,81,57150,1,0,Rent,15025,12/18/2015,Friday,Parking Lot,0,1.0,1,Broker,1,0.0,4,Medium,15000.0,white,10508.69036,0
23013,47,F,1.0,68,70403,1,1,Own,50040,4/5/2016,Tuesday,Local,0,0.0,15,Online,1,0.0,11,Medium,55944.80380297541,black,34330.40357,1
20394,37,M,1.0,94,98616,1,0,Own,20131,5/10/2015,Sunday,Highway,4,1.0,100,Broker,0,0.0,13,Medium,21829.026193978167,white,40270.62612,0
20725,39,M,1.0,80,124233,1,1,Own,15012,2/14/2015,Saturday,Local,2,0.0,17,Broker,1,0.0,5,Large,15000.0,silver,12649.80473,1
17295,49,F,1.0,70,50278,1,1,Rent,85066,2/1/2016,Monday,Parking Lot,0,0.0,50,Broker,1,987.84,1,Compact,52289.40517518234,white,34284.65237,0
22653,46,M,0.0,75,48231,1,1,Own,20119,11/14/2016,Monday,Parking Lot,2,1.0,93,Broker,1,0.0,1,Medium,34504.02308516885,blue,30270.94303,0
14139,56,M,1.0,70,42517,1,1,Own,80020,5/25/2015,Monday,Parking Lot,0,0.0,98,Broker,0,0.0,1,Medium,55079.21062887575,blue,15202.50469,0
18694,35,M,1.0,78,79918,1,0,Own,85063,5/29/2015,Friday,Highway,8,0.0,51,Broker,0,1429.58,1,Large,17830.972140812275,silver,29014.24588,0
11827,32,F,1.0,93,100884,0,1,Rent,20109,10/6/2016,Thursday,Parking Lot,9,0.0,65,Broker,1,0.0,8,Medium,15000.0,black,32893.89959,0
25834,52,M,1.0,33,37863,0,0,Rent,15025,10/21/2015,Wednesday,Local,0,1.0,99,Phone,0,0.0,1,Compact,66655.89191756907,blue,20887.84967,0
16347,24,M,0.0,41,101594,0,1,Rent,15054,2/22/2015,Sunday,Local,0,0.0,33,Broker,1,3637.3,4,Large,40095.2605121254,blue,10723.54137,0
6592,61,M,1.0,59,119845,1,1,Own,85064,12/15/2016,Thursday,Highway,8,0.0,51,Broker,0,5746.53,1,Medium,15000.0,other,23858.92511,0
4459,42,F,1.0,80,103870,1,0,Own,80036,8/9/2016,Tuesday,Local,0,0.0,93,Broker,1,0.0,1,Compact,36043.28046665584,red,28204.383910000004,0
14326,43,M,1.0,88,119508,1,1,Rent,50001,7/24/2015,Friday,Parking Lot,0,0.0,45,Phone,1,0.0,10,Medium,40177.85149251146,other,7372.054529000001,0
7598,37,M,1.0,20,99355,1,1,Rent,15054,7/16/2015,Thursday,Local,0,1.0,14,Phone,1,0.0,3,Compact,54455.3428446404,other,15198.47247,0
9371,32,F,0.0,69,88671,1,0,Own,15024,8/18/2016,Thursday,Local,1,0.0,28,Phone,0,0.0,1,Medium,15000.0,other,20277.59102,1
26331,38,F,0.0,66,120371,0,0,Own,85034,2/20/2016,Saturday,Local,10,0.0,10,Broker,0,0.0,1,Compact,15000.0,black,13961.293919999998,0
29003,59,F,1.0,80,110808,1,0,Own,20107,3/24/2015,Tuesday,Local,0,1.0,100,Broker,1,5974.44,3,Compact,15000.0,red,27939.60287,0
4653,47,M,1.0,80,48087,1,0,Rent,50005,11/8/2015,Sunday,Highway,0,0.0,100,Broker,1,8664.08,3,Large,15000.0,silver,30259.8574,0
22603,42,M,0.0,64,119388,1,1,Rent,50034,8/20/2015,Thursday,Local,0,1.0,3,Phone,0,0.0,1,Medium,15000.0,red,8748.245202,0
443,38,M,1.0,64,35304,0,0,Own,50057,7/18/2015,Saturday,Highway,0,0.0,93,Broker,1,1620.82,1,Compact,25578.590661624014,red,39447.40423,0
19800,44,M,1.0,84,93276,0,1,Own,85011,7/22/2016,Friday,Highway,16,0.0,7,Phone,1,5183.29,1,Compact,15000.0,gray,22228.46379,1
9592,64,F,1.0,79,101141,0,1,Rent,85004,11/21/2016,Monday,Local,9,0.0,64,Phone,0,554.25,1,Medium,15000.0,blue,14505.88974,1
28078,37,M,0.0,59,87637,1,1,Rent,80020,5/14/2015,Thursday,Local,1,1.0,2,Phone,1,0.0,5,Medium,15000.0,other,17439.86073,0
26287,46,F,0.0,82,111459,1,0,Own,85024,8/30/2016,Tuesday,Highway,2,0.0,68,Phone,1,0.0,4,Large,76044.47383308026,black,21397.627780000003,1
9650,47,F,1.0,84,58680,1,1,Rent,15019,3/5/2016,Saturday,Parking Lot,0,0.0,71,Broker,0,0.0,5,Large,15000.0,silver,15729.2674,0
26588,54,F,1.0,66,34484,0,1,Own,15055,10/8/2016,Saturday,Parking Lot,0,0.0,7,Broker,0,2696.16,4,Large,15000.0,white,23044.65171,0
5745,34,M,0.0,90,87581,1,1,Own,85025,5/30/2016,Monday,Local,11,0.0,92,Broker,1,4122.04,8,Medium,52045.76865708044,other,28532.5816,0
15748,39,M,1.0,71,51473,1,1,Own,15020,7/5/2015,Sunday,Local,1,1.0,74,Broker,0,8570.7,1,Large,52424.793230842886,blue,16377.08632,0
17439,32,F,0.0,75,47938,1,0,Rent,85021,12/25/2016,Sunday,Local,4,0.0,50,Broker,1,4670.35,3,Compact,15000.0,blue,40690.25639,1
15846,61,M,0.0,74,59227,1,1,Rent,85017,8/31/2016,Wednesday,Highway,29,0.0,33,Broker,0,3071.13,3,Large,30793.622064349714,white,13196.66947,0
20084,60,F,1.0,48,95163,1,1,Own,50010,10/20/2015,Tuesday,Highway,12,0.0,25,Broker,0,5369.49,1,Large,36338.9730187088,white,20883.14295,1
11952,58,F,1.0,80,34792,1,1,Own,80014,2/11/2015,Wednesday,Parking Lot,0,0.0,97,Broker,1,2325.56,7,Large,78789.26630489677,other,12363.69592,0
930,46,M,1.0,74,107911,1,1,Rent,50039,7/1/2016,Friday,Highway,0,0.0,61,Phone,0,0.0,4,Compact,15000.0,silver,58117.76914,1
28896,49,M,0.0,90,118187,1,1,Rent,15012,11/6/2016,Sunday,Highway,0,0.0,28,Broker,0,0.0,1,Compact,15000.0,red,15954.58428,0
22853,59,M,1.0,76,59115,1,1,Rent,15001,6/16/2016,Thursday,Parking Lot,1,0.0,49,Phone,1,5736.92,1,Large,15000.0,red,38159.75942,0
8768,50,F,1.0,59,34134,1,1,Rent,80023,12/6/2015,Sunday,Local,0,0.0,8,Phone,1,4358.14,1,Large,86166.37418576497,white,6779.09557,0
18214,31,F,1.0,81,36558,0,1,Own,20109,8/14/2016,Sunday,Local,13,0.0,2,Broker,0,0.0,13,Large,18105.150984900705,blue,16701.61,0
11121,53,M,1.0,89,89056,1,0,Own,85040,3/25/2015,Wednesday,Parking Lot,0,0.0,47,Broker,0,899.36,7,Large,18787.603016555448,white,29169.7928,0
14731,24,F,1.0,76,62385,0,0,Own,20128,12/28/2016,Wednesday,Local,25,0.0,50,Online,0,4899.15,1,Compact,28795.07066511533,silver,13902.31545,0
11739,36,M,1.0,85,31541,0,0,Own,20103,1/5/2016,Tuesday,Highway,3,0.0,100,Broker,1,1952.23,1,Large,67188.9887950213,white,20431.53609,1
13791,54,F,1.0,59,124030,0,1,Own,20163,10/28/2015,Wednesday,Parking Lot,0,1.0,40,Online,1,0.0,1,Large,71503.96919974156,black,15601.51304,0
28629,44,F,1.0,55,88588,0,0,Own,15057,2/1/2015,Sunday,Parking Lot,0,0.0,2,Phone,0,0.0,1,Medium,53058.30956554891,gray,29568.12613,0
21931,32,M,0.0,57,91232,1,1,Rent,80024,4/18/2016,Monday,Highway,0,0.0,96,Broker,1,6.23,8,Compact,32939.576971724615,silver,6871.884869,1
27081,58,F,1.0,57,112671,1,0,Own,80101,1/17/2016,Sunday,Parking Lot,11,0.0,74,Phone,1,0.0,20,Compact,15000.0,blue,6628.9183140000005,0
2012,54,F,1.0,83,69695,1,0,Own,50009,10/9/2016,Sunday,Highway,4,0.0,30,Phone,0,0.0,1,Large,28239.66585854881,red,22170.27872,0
17298,51,M,1.0,94,89185,0,1,Own,50031,7/23/2015,Thursday,Highway,0,0.0,62,Broker,0,0.0,6,Large,15000.0,black,8612.073402,1
7612,43,M,1.0,89,89831,0,1,Rent,80044,3/15/2015,Sunday,Parking Lot,5,0.0,79,Broker,0,713.07,6,Compact,61879.03017260617,silver,20214.10678,1
19658,25,F,0.0,94,65320,1,1,Rent,15057,5/9/2016,Monday,Parking Lot,0,0.0,83,Online,1,0.0,1,Compact,37480.06817671863,red,51351.98669,0
16029,54,F,0.0,82,78953,0,1,Own,80015,1/15/2015,Thursday,Highway,0,0.0,42,Broker,1,8602.84,1,Large,15000.0,white,7589.580931999999,0
26357,45,M,0.0,83,40044,1,0,Own,15012,5/10/2016,Tuesday,Parking Lot,0,0.0,95,Broker,1,0.0,1,Medium,30128.79900364835,other,17445.14604,0
29681,54,M,1.0,65,47870,1,1,Own,50050,12/23/2016,Friday,Local,3,,97,Phone,0,0.0,1,Medium,21754.942883169308,silver,14859.563999999998,0
18991,28,M,1.0,49,82762,1,1,Rent,80014,6/9/2015,Tuesday,Local,1,0.0,72,Phone,1,11568.72,3,Compact,15000.0,white,15433.95606,0
21313,52,M,1.0,56,31539,1,1,Own,80017,2/22/2015,Sunday,Local,0,0.0,0,Broker,0,509.04,1,Compact,83793.99636690538,silver,21138.78847,0
6565,36,M,0.0,84,68715,1,1,Rent,20163,6/7/2015,Sunday,Local,0,0.0,7,Broker,1,714.51,1,Large,62367.47646094851,silver,15594.47563,0
